cbsa_code,cbsa_name,city,state,cbsa_type,contains_imputed,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile,nat_walk_index_mean,population_density_mean,activity_density_mean,intersection_density_mean,nat_walk_index_pop_weighted,n_tracts,total_population_weight,obesity_share,physical_inactivity_share,depression_share,current_asthma_share,diabetes_share,stroke_share,coronary_heart_disease_share,arthritis_share,any_disability_share,current_smoking_share,binge_drinking_share,violent_crime_count,property_crime_count,total_crime_count,violent_crime_per_population,property_crime_per_population,station_id,station_name,station_distance_km,avg_annual_temp,jan_avg_temp,jul_avg_temp,annual_precipitation,annual_snowfall,n_months_available,has_complete_year,temp_seasonality,snow_binary,cluster,sub_cluster,cluster_text,sub_cluster_text,cluster_key_traits,cluster_candidate_name_1,cluster_candidate_name_2,cluster_candidate_name_3,coarse_cluster_final_name,cluster_description,cluster_tradeoffs,sub_cluster_key_traits,sub_cluster_candidate_name_1,sub_cluster_candidate_name_2,sub_cluster_candidate_name_3,cluster_final_name,sub_cluster_description,sub_cluster_tradeoffs
22540,"Fond du Lac, WI Metro Area",Fond du Lac,WI,Metro,0,73154,104053,41.9,100645,8792,53313,1739,4836,12615,887,5844,2769,825,2661,3054,10283,3400,2280,2120,53313,6607,3423,754,1647,580,873,72965,10972,4183,830,513,104053,92398,1762,188,1712,108,1958,5927,926,209800,55003,1690,0.0136283047908508,-0.0027124097422275,0.178117048346056,0.2902829028290283,3.2618685873989457,9.070958302852963,23.66214619323617,1.6637593082362652,10.96167914017219,5.193855157278712,1.5474649710202015,4.991277924708795,5.728433965449328,19.28797854181907,6.3774313957196185,4.27663046536492,3.976516046742821,18.81342261737288,2.725414064111942,1.4142891977566447,3.0893027966912388,22.61084081408895,8710,22618,8.370734145099131,21.73699941376029,3.072559678562988,8.73565502508818,0.2073136748986506,1863667256,119853823,719.566,46.276,43.754722,-88.493284,144.6052203689446,6.976744186220929,3.657788555511628,3.1661723369069765,50.72156146081395,6.926809363393491,23.0,82059.0,43.9800838421136,29.094282162834062,24.791944820190352,11.17905531385954,11.309349370574829,3.447605990811489,6.7640855969485365,28.66532738639272,31.819862537930028,15.035573185147271,18.93069864365883,185.0,979.0,1164.0,0.0017779400882242703,0.009408666737143571,USW00004840,"FOND DU LAC CO AP, WI US",1.786525877,46.97205479,19.8,72.2,30.7,0.0,12,True,52.4,0,1,20,Less diverse / Cooler,Less diverse / Higher unemployment,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,annual_snowfall: higher vs avg (10.73 vs 9.316) | temp_seasonality: higher vs avg (48.76 vs 41.41) | jan_avg_temp: lower vs avg (24.54 vs 34.76) | industry_ag_forestry_mining_share: higher vs avg (3.877 vs 3.419) | cluster: lower vs avg (1 vs 2.039),Cold-Season Worktowns,Seasonal Recreation & Work Metros,Snow-Season Blue-Collar Mix,Cold-Season Worktowns,Seasonal metros with colder winters and a work-oriented mix.,Winter + lifestyle-health risk signals.
22580,"Forest City, NC Micro Area",Forest City,NC,Micro,0,49771,64850,45.3,63623,11196,27077,343,2248,4371,190,2964,1620,433,1161,2849,6059,2372,1577,890,27077,3464,1580,202,716,344,321,47065,6265,2784,359,327,64850,53801,5240,153,342,31,1656,3627,748,180800,28652,1575,-0.0283334082498014,0.0065425077134679,0.1419847328244274,0.4452438049560351,1.2667577648927133,8.302249141337667,16.142851866898106,0.7017025519813864,10.946559810909628,5.982937548472873,1.5991431842523174,4.287771909738892,10.52184510839458,22.37692506555379,8.760202385788677,5.824131181445507,3.2869224803338626,18.6283561694427,2.4559589319348523,0.7460206078960003,2.6443106695719614,20.684160203973228,4721,16184,7.279876638396299,24.95605242868157,5.496998464330588,17.597409741760057,0.3013843107485456,1464475268,4693780,565.437,1.812,35.402747,-81.919582,114.69005388752416,6.028846153730769,0.5909506412884615,0.6345939680384615,20.052921191634614,5.699543076912539,22.0,51419.0,38.38133180341897,28.854137575604355,26.873750948093114,11.46534743966238,14.469651296213462,4.7263851883545,8.83736556525798,32.62512495381085,38.29627958536727,17.786923121803227,13.694696512962135,44.0,492.0,536.0,0.0006784888203546646,0.007586738627602159,USC00313152,"FOREST CITY 8 W, NC US",11.85581006,59.24027397,39.3,78.1,50.9,0.0,12,True,38.8,0,3,9,Lower poverty / Lower-income,Less diverse / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",annual_snowfall: lower vs avg (6.173 vs 9.316) | arthritis_share: higher vs avg (35.28 vs 28.49) | coronary_heart_disease_share: higher vs avg (9.036 vs 7.237) | current_smoking_share: higher vs avg (19.2 vs 15.34) | stroke_share: higher vs avg (4.63 vs 3.862),Lower-Income Homogeneous Metros,Small-Market Traditions,Budget Traditional Hubs,Budget Traditional Hubs,Metros that skew less diverse and lower income vs average.,Lower costs may exist; fewer big-city network effects.
22620,"Forrest City, AR Micro Area",Forrest City,AR,Micro,0,41784,22740,39.7,19768,5503,7942,376,453,1025,264,1027,723,42,189,308,1829,602,336,768,7942,760,424,34,99,15,18,16143,1179,753,76,75,22740,9350,12504,56,19,66,201,544,791,87700,8577,635,-0.1074302311889155,-0.0965760436810374,0.1497093023255813,0.3450920245398773,4.734323847897255,5.703852933769831,12.906069000251827,3.32409972299169,12.931251573910854,9.103500377738603,0.528834046839587,2.3797532107781416,3.878116343490305,23.02946361118106,7.579954671367414,4.230672374716696,9.670108285066734,14.908083606144547,0.4155124653739612,0.4281037522034752,1.2465373961218835,12.903425633401474,2089,4616,9.186455584872473,20.299032541776604,7.403521044654308,27.83791987049777,0.527918936020279,1644082976,20017606,634.784,7.729,35.022838,-90.751506,35.82320915461007,5.0679012345925925,0.8647446386296296,0.6318130845555556,23.01781517385185,4.918314697887922,7.0,18406.0,48.80485167880039,43.05747039009019,21.819292621971098,11.268781918939476,19.789470824731065,5.928523307617081,9.39326849940237,31.638949255677492,45.11426708681951,22.947805063566232,12.189780506356623,81.0,273.0,354.0,0.003562005277044855,0.012005277044854882,USC00038052,"WYNNE, AR US",26.10309965,62.52630137,40.6,81.9,54.48,0.0,12,True,41.3,0,3,2,Lower poverty / Lower-income,Lower poverty / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",AmericanIndianAlaskaNative_B02001: higher vs avg (3094 vs 2641) | stroke_share: higher vs avg (5.326 vs 3.862) | diabetes_share: higher vs avg (17.52 vs 12.94) | poverty_rate: higher vs avg (22.74 vs 14.67) | physical_inactivity_share: higher vs avg (35.92 vs 27.47),High-Need Health Burden Metros,Tough-Break Cities,Recovery & Resilience Regions,Recovery & Resilience Regions,Metros that stand out for compounding health and economic challenges.,Potential affordability; harder quality-of-life baseline.
22660,"Fort Collins-Loveland, CO Metro Area",Fort Collins-Loveland,CO,Metro,0,91364,363561,36.6,353725,39240,194799,3098,13929,19465,3871,20349,6720,2925,11299,28912,48253,19415,8924,7639,194799,47759,20800,5846,15695,6926,6083,243809,75554,36357,6704,7527,363561,305591,3680,2210,7675,329,9403,34673,1677,532200,204039,9240,0.0371958473481055,0.0518361330244763,0.2514925373134328,0.3625192012288786,1.5903572400268997,7.150447384226818,9.992351090097998,1.9871765255468457,10.446152187639566,3.4497097007684845,1.501547749218425,5.800337784074867,14.84196530783012,24.770661040354412,9.966683607205375,4.5811323466752905,3.921478036334889,35.19473919270632,6.6781656990025615,3.001042099805441,8.057022879994252,51.73804084344712,47285,67787,13.006070508112808,18.6452892361942,4.52854601326217,11.093363488585766,0.2831262684307657,6722952763,99045889,2595.747,38.242,40.658093,-105.486764,140.06026011009547,10.392361110895832,7.882716473088542,4.839790419229167,77.77735388753646,9.984848932709747,86.0,289333.0,24.025489315079856,14.345861343158228,25.114149785886852,11.407464755143726,7.348104778922555,2.630177338913985,5.028537014443564,23.091483169911488,27.399866589708047,9.998282947330583,19.07646414339187,737.0,5444.0,6181.0,0.002027170131009652,0.014974103382926112,USC00054135,"HOURGLASS RSVR, CO US",14.81858308,37.78794521,20.9,59.1,25.43,0.0,12,True,38.2,0,2,3,More walkable / High-rent,Snowier / Expensive housing,AsianAlone_B02001: higher vs avg (9.435e+04 vs 2.059e+04) | SomeOtherRace_B02001: higher vs avg (8.914e+04 vs 2.397e+04) | Construction_C24010: higher vs avg (1.971e+04 vs 4565) | NativeHawaiianPacificIslander_B02001: higher vs avg (2590 vs 659) | IndustryInformation_C24050: higher vs avg (1.283e+04 vs 3138),Pricey Walkable City Centers,Urban Amenity Hotspots,High-Rent Walkable Hubs,Pricey Walkable City Centers,"Dense, high-amenity, walkable metros with elevated rents and home values (often in snowier regions).",Higher costs; less space per dollar.,AsianAlone_B02001: higher vs avg (1.649e+05 vs 2.059e+04) | Construction_C24010: higher vs avg (3.855e+04 vs 4565) | IndustryInformation_C24050: higher vs avg (2.407e+04 vs 3138) | SomeOtherRace_B02001: higher vs avg (1.478e+05 vs 2.397e+04) | ServiceOccupations_C24010: higher vs avg (3.601e+04 vs 4576),Premium Snowbelt City Centers,High-Rent Winter Metros,Dense & Expensive Snow Cities,Premium Snowbelt City Centers,Ultra-urban snowbelt metros with premium housing costs and strong urban intensity.,High cost and winter; pays back in access/amenities.
22700,"Fort Dodge, IA Micro Area",Fort Dodge,IA,Micro,0,68054,36848,39.8,34068,3994,17608,987,1404,2704,208,2099,968,271,772,878,4297,1460,662,898,17608,2102,1206,115,361,59,207,24835,3809,810,308,167,36848,32035,1163,110,436,0,643,2461,762,138500,18298,690,0.0137559150434686,0.0338186942226397,0.1424287856071964,0.283595922150139,5.605406633348478,7.973648341662881,15.356656065424806,1.1812812358019082,11.920717855520218,5.497501135847342,1.5390731485688325,4.384370740572467,4.986369831894594,24.40368014538846,8.291685597455702,3.759654702407996,5.099954566106316,18.786915038618808,1.510676965015902,0.6531122217174011,2.050204452521581,20.51137507549829,3791,7995,10.288211029092489,21.697242726877985,3.7709039239261126,11.723611600328754,0.2382641595408129,1853665899,7269394,715.704,2.807,42.433579,-94.175831,51.48497144070733,10.324561403657894,2.699407982763158,2.372617948394737,65.68183706757894,10.466963209021548,13.0,29204.0,41.549150801260105,27.81891179290508,20.585091083413232,10.205780030132855,11.92547596219696,3.6759964388439936,7.165121216271743,28.553434461032737,29.51951445007533,16.47114778797425,20.586371729900016,283.0,890.0,1173.0,0.007680199739470256,0.024153278332609638,USC00132999,"FT DODGE 5NNW, IA US",16.8046984,46.64,17.0,72.5,39.01,0.0,12,True,55.5,0,1,11,Less diverse / Cooler,Lower violent crime / Weak population growth,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,water_area_sqmi: higher vs avg (198 vs 135.7) | water_area_m2: higher vs avg (5.129e+08 vs 3.514e+08) | annual_snowfall: lower vs avg (4.648 vs 9.316) | age_22_34_share: higher vs avg (12.73 vs 9.324) | population_growth: lower vs avg (-0.05182 vs 0.01364),Safe but Slow Metros,Quiet Stability Markets,Low-Crime Slow-Growth Cities,Safe but Slow Metros,Lower-crime metros that aren’t growing quickly.,Stability over dynamism; fewer breakout opportunities.
22780,"Fort Leonard Wood, MO Micro Area",Fort Leonard Wood,MO,Micro,0,66435,53850,27.5,43850,5608,19195,130,1770,1561,445,2404,736,32,574,1336,3823,2552,857,2975,19195,3067,1264,266,727,488,194,29423,5264,2147,411,386,53850,39136,5630,267,1159,342,891,6425,1072,189700,20203,1008,0.0284764796883057,0.0484487655669652,0.0417881438289601,0.1804604853764779,0.6772597030476686,9.22115134149518,8.132326126595467,2.318312060432405,12.524094816358428,3.8343318572544938,0.1667100807501953,2.9903620734566294,6.960145871320657,19.9166449596249,13.29512893982808,4.46470435009117,15.498827819744726,22.56316749153425,3.553008595988539,1.385777546235999,3.787444647043501,27.896543520375214,8753,5985,16.254410399257196,11.114206128133706,4.989358016136217,12.789053591790196,0.4458524837296077,1417014584,11312724,547.112,4.368,37.824835,-92.207022,98.42591644855167,5.781609195379311,0.9453280675517242,0.4311484193793103,16.14165552910345,5.938560463511989,13.0,41753.0,35.048602495629055,25.99169401001125,24.313031398941398,10.071740952745907,8.36282183316169,2.4500993940555165,4.472825904725409,20.436165065983285,33.83235935142385,14.589188800804733,19.34303163844514,24.0,52.0,76.0,0.0004456824512534819,0.0009656453110492108,USC00238777,"WAYNESVILLE 2 W, MO US",2.530129883,56.8090411,33.6,77.9,48.4,0.0,12,True,44.3,0,4,11,Warmer / More diverse,Lower violent crime / Weak population growth,SomeOtherRace_B02001: higher vs avg (3.048e+04 vs 2.397e+04) | TwoOrMoreRaces_B02001: higher vs avg (4.413e+04 vs 3.8e+04) | AsianAlone_B02001: lower vs avg (9770 vs 2.059e+04) | BlackAlone_B02001: higher vs avg (4.322e+04 vs 4.264e+04) | violent_crime_count: higher vs avg (946.3 vs 885.9),Young Frontier Growth Metros,Boomtown Starter Cities,Younger Work-First Metros,Young Frontier Metros,Younger-leaning metros with a more work-first economic footprint (including resource-linked areas) and somewhat higher safety volatility.,"Energy and youth skew, but less stability/amenity polish and potentially higher crime risk.",water_area_sqmi: higher vs avg (198 vs 135.7) | water_area_m2: higher vs avg (5.129e+08 vs 3.514e+08) | annual_snowfall: lower vs avg (4.648 vs 9.316) | age_22_34_share: higher vs avg (12.73 vs 9.324) | population_growth: lower vs avg (-0.05182 vs 0.01364),Safe but Slow Metros,Quiet Stability Markets,Low-Crime Slow-Growth Cities,Safe but Slow Metros,Lower-crime metros that aren’t growing quickly.,Stability over dynamism; fewer breakout opportunities.
22800,"Fort Madison, IA Micro Area",Fort Madison,IA,Micro,0,59803,33175,43.7,31831,4151,14851,588,953,2740,380,1927,939,78,655,818,3433,818,672,850,14851,1980,1341,161,250,81,143,23746,3714,974,166,142,33175,30391,924,22,145,11,203,1479,814,123600,15466,615,-0.4333805872004646,-0.4458582089552239,0.1797101449275362,0.2955974842767295,3.959329338091712,6.417076291158845,18.449936031243688,2.5587502525082484,12.975557201535253,6.322806545013804,0.5252171570937985,4.410477408928692,5.508046596188809,23.116288465423203,5.508046596188809,4.524947814961956,5.723520301663188,22.36213049626288,1.5083159383206517,1.0841020806679684,1.6833883240185847,21.03933294028468,2656,7743,8.006028636021101,23.339864355689524,3.976464502780292,13.040746442147592,0.1579745127713835,1340448559,55266767,517.55,21.339,40.647588,-91.477157,64.10008694812096,6.505291005142857,1.5323232394761903,1.3665682145714286,46.10822878461904,6.354030354400333,11.0,26398.0,37.542287294492006,28.31481930449277,20.206602772937348,10.29321160693992,13.114970831123577,4.157773316160315,8.177449049170392,31.77263429047656,31.811769831047805,17.5966133798015,17.769645427683916,57.0,343.0,400.0,0.0017181612660135644,0.010339110776186888,USC00132299,"DONNELLSON, IA US",7.321053434,52.04739726,24.5,76.5,40.54,26.5,12,True,52.0,1,1,14,Less diverse / Cooler,Snowier / Less diverse,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,annual_snowfall: higher vs avg (25.6 vs 9.316) | industry_manufacturing_share: higher vs avg (22.12 vs 12.75) | water_area_sqmi: lower vs avg (62.41 vs 135.7) | water_area_m2: lower vs avg (1.616e+08 vs 3.514e+08) | snow_binary: higher vs avg (0.6667 vs 0.2727),Hard-Winter Factory Towns,Old-School Snowbelt Industry,Snowbelt Blue-Collar Strongholds,Snowbelt Blue-Collar Strongholds,"Cold, manufacturing-heavy snowbelt metros with lower diversity and fewer leisure-economy signals.",Winter + fewer lifestyle amenities; often more affordable.
22820,"Fort Morgan, CO Micro Area",Fort Morgan,CO,Micro,1,75407,29186,36.9,28641,3515,13967,1517,1315,2243,383,1558,903,136,489,986,2476,750,504,707,13967,2373,1431,231,358,102,112,19049,2166,880,209,91,29186,20540,894,548,177,19,1666,5342,1092,299300,14579,612,0.019883286158577,0.0520488098824947,0.2106430155210643,0.3779926335174954,10.861315959046324,9.41504976014892,16.059282594687478,2.742177990978736,11.154865039020548,6.465239493090857,0.973723777475478,3.5011097587169755,7.059497386697215,17.727500536980024,5.369800243430944,3.608505763585595,5.061931696140904,27.235626834681742,1.532183002792296,1.6538984749767311,2.563184649531037,17.56522652107722,2687,5106,9.206468854930446,17.494689234564518,4.197818780437616,12.272616179602668,0.4666314886063434,3316441489,34663098,1280.485,13.383,40.263159,-103.81221,22.792926117838164,6.46000000008,2.0330953242,1.6404098642,51.65101055088,6.591523044494108,8.0,21390.0,31.59330060776064,23.29549322113137,21.905100514259,11.26733520336606,10.996713417484807,3.5834221598877978,6.721496026180458,26.58776063581113,33.427213651238894,13.867489481065917,15.988055165965404,49.0,368.0,407.5,0.0016788871376687453,0.012608785033920373,USC00053038,"FT MORGAN, CO US",4.952918817,50.2309589,27.1,75.4,14.63,27.4,12,True,48.3,1,1,20,Less diverse / Cooler,Less diverse / Higher unemployment,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,annual_snowfall: higher vs avg (10.73 vs 9.316) | temp_seasonality: higher vs avg (48.76 vs 41.41) | jan_avg_temp: lower vs avg (24.54 vs 34.76) | industry_ag_forestry_mining_share: higher vs avg (3.877 vs 3.419) | cluster: lower vs avg (1 vs 2.039),Cold-Season Worktowns,Seasonal Recreation & Work Metros,Snow-Season Blue-Collar Mix,Cold-Season Worktowns,Seasonal metros with colder winters and a work-oriented mix.,Winter + lifestyle-health risk signals.
22840,"Fort Payne, AL Micro Area",Fort Payne,AL,Micro,0,51149,71946,39.6,70752,14405,30635,816,2486,7400,585,2839,1931,641,1185,1858,5896,1994,2080,924,30635,3678,1818,249,599,162,369,48464,4115,2061,395,156,71946,58471,923,1059,145,418,6809,4121,683,135500,31994,1359,0.0072238555228895,0.0148072081621836,0.0841269841269841,0.192781690140845,2.6636200424351237,8.114901256732496,24.15537783580872,1.9095805451281211,9.267178064305533,6.303247919046842,2.0923779990207283,3.8681246939774767,6.0649583809368375,19.245960502693,6.5088950546760245,6.7896197160110985,3.016157989228007,17.940264403460095,1.7333115717316796,0.8127958217724826,1.955279908601273,13.880406074612084,6109,14595,8.491090540127317,20.28604786923526,4.247671438394699,20.359848484848484,0.3268509710751636,2012620262,4107136,777.077,1.586,34.460915,-85.804021,92.5854194629361,5.066037735792453,0.4727064345660377,0.339422180226415,12.576752795301887,4.864435861376657,21.0,53920.0,38.69315652818991,33.7230396884273,26.675966246290795,10.363128709198811,15.660918026706232,4.682952522255193,8.93654859050445,32.725823442136495,42.14190096439169,19.91232381305638,14.068356824925816,13.0,83.0,96.0,0.00018069107386095126,0.0011536430100353042,USW00063862,"VALLEY HEAD 1 SSW, AL US",20.68159392,59.23616438,39.6,76.5,56.53,0.0,12,True,36.9,0,3,9,Lower poverty / Lower-income,Less diverse / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",annual_snowfall: lower vs avg (6.173 vs 9.316) | arthritis_share: higher vs avg (35.28 vs 28.49) | coronary_heart_disease_share: higher vs avg (9.036 vs 7.237) | current_smoking_share: higher vs avg (19.2 vs 15.34) | stroke_share: higher vs avg (4.63 vs 3.862),Lower-Income Homogeneous Metros,Small-Market Traditions,Budget Traditional Hubs,Budget Traditional Hubs,Metros that skew less diverse and lower income vs average.,Lower costs may exist; fewer big-city network effects.
22900,"Fort Smith, AR-OK Metro Area",Fort Smith,AR-OK,Metro,0,56717,228916,38.7,225164,38524,97985,1638,6679,15942,2239,11012,6068,865,4814,9168,21747,8623,5120,4070,97985,14572,7448,2357,2816,1419,1159,154832,21392,7980,2031,1753,228916,164086,8889,9377,6584,194,15239,24547,841,160100,103687,5702,-0.0852873012067449,-0.0871614760436366,0.1997146932952924,0.3397489539748954,1.6716844414961474,6.816349441241007,16.269837219982648,2.2850436291269074,11.238454865540644,6.1927846098892685,0.8827881818645711,4.912996887278665,9.356534163392356,22.19421340001021,8.800326580599071,5.225289585140583,4.153696994437924,22.472827473592897,2.6310149512680514,2.405470225034444,2.8739092718273205,21.414177947711067,19876,43904,8.68266088871027,19.179087525555225,5.499242913769325,17.109306994013252,0.4662600418451023,4662049171,166503070,1800.027,64.287,35.429088,-94.448349,127.17364795083628,6.838353413638555,2.521347000361446,2.258943429481928,57.07811743251807,6.426961547973614,58.0,172727.0,38.96255536192951,33.766765473840216,25.913702547951395,11.027336780005442,13.925589514088708,4.269347004232111,8.26425862777678,29.68312192071882,40.354573401958,18.12821446560179,13.793967358895832,1054.0,4463.0,5517.0,0.0046043090041762045,0.019496234426601897,USW00013964,"FT SMITH RGNL AP, AR US",13.20972126,63.04136986,40.9,83.7,50.37,0.0,12,True,42.8,0,3,13,Lower poverty / Lower-income,Warmer / Lower poverty,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",BlackAlone_B02001: lower vs avg (3.402e+04 vs 4.264e+04) | water_area_sqmi: lower vs avg (116.3 vs 135.7) | water_area_m2: lower vs avg (3.012e+08 vs 3.514e+08) | poverty_rate: higher vs avg (22.19 vs 14.67) | job_growth: higher vs avg (0.08637 vs 0.02067),Warm Comfort Metros,Sunbelt Sweet-Spot Cities,Warm & Doing-Well Hubs,Sunbelt Sweet-Spot Cities,Warmer metros with better poverty outcomes.,Some may be car-dependent; housing can be trending up.
