cbsa_code,cbsa_name,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,city,cbsa_type,state,TotalPopulation_B01003_prior,IndustryTotalEmployed_C24050_prior,MedianGrossRent_B25064_prior,MedianHomeValue_B25077_prior,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile
27740,"Johnson City, TN Metro Area",56096,208934,42.1,202349,32902,94869,738,6056,12102,1722,11702,5202,1713,4914,8732,25848,8685,4363,3092,94869,17324,7020,1798,3328,1380,1426,147916,25034,11482,3457,2437,208934,187807,6288,411,2324,53,2281,9770,888,199100,100329,5460,Johnson City,Metro,TN,203147.0,91283.0,734.0,152600.0,0.028486760818520578,0.039284423167512024,0.2098092643051771,0.30471821756225426,0.7779148088416659,6.383539406971719,12.756537962875122,1.815134553963887,12.334903920142512,5.483350725737596,1.8056477880024033,5.1797742149701165,9.204271152852881,27.245991841381272,9.1547291528318,4.598973321105946,3.259231150323077,25.66064784070666,2.9577628097692608,1.8952450220830828,3.507995235535317,28.671678520241215,21254,46228,10.172590387395063,22.12564733360774,5.442095505785964,16.26002599469234,0.18867205097609652,2211514090,25980990,853.87,10.031,36.265822,-82.332693,244.6906437748135
27780,"Johnstown, PA Metro Area",56292,132355,45.7,126143,17864,57010,859,3625,5876,1091,7027,4004,732,2591,4294,16624,4479,2723,3085,57010,8367,3471,888,1778,664,976,95281,14657,5314,1276,660,132355,121267,4301,100,606,5,671,5405,733,115900,59838,2828,Johnstown,Metro,PA,131611.0,56969.0,635.0,94900.0,0.005653022923615807,0.0007196896557777037,0.15433070866141732,0.22128556375131717,1.5067532011927731,6.358533590598141,10.3069636905806,1.9136993509910543,12.325907735485004,7.023329240484126,1.283985265742852,4.544816698824768,7.532011927731977,29.159796526925103,7.856516400631468,4.7763550254341345,5.411331345378004,20.764778109103666,2.8766883002981936,1.5576214699175583,3.118751096298895,22.991992107555546,10626,33621,8.028408446979714,25.402138188961505,4.726093786557038,14.161705366132088,0.15776029793023594,1781816295,13645124,687.963,5.268,40.510209,-78.710488,192.38679987150473
27860,"Jonesboro, AR Metro Area",55478,134837,35.2,130664,25136,60682,1309,4386,7990,1414,8092,2960,876,3225,4049,16946,4406,2785,2244,60682,8792,4294,1006,1337,695,551,87167,13276,5931,1642,906,134837,101327,20134,425,1296,45,2852,8758,907,181200,64471,3789,Jonesboro,Metro,AR,132828.0,60597.0,761.0,136000.0,0.015124823079471196,0.0014027097051009126,0.19185282522996058,0.3323529411764706,2.157147094690353,7.227843512079364,13.167001746811247,2.3301802841040176,13.33509113081309,4.877888006328071,1.4435911802511452,5.314590817705414,6.672489370818364,27.92590883622821,7.260802214824825,4.5894993573052965,3.697966448040605,21.564879206354437,2.053327181042154,1.6578227480966348,2.203289278533997,24.957839549370746,13368,21319,9.914192691916906,15.81094210046204,5.877061004172419,19.237127288312006,0.40821583995774424,3795517099,28212792,1465.457,10.893,35.696978,-90.650175,92.01020569010213
27900,"Joplin, MO-KS Metro Area",60146,202258,38.2,198241,32515,94215,1602,5890,16578,2425,11232,5786,1349,3957,7489,22470,7887,5105,2445,94215,14236,7261,1546,2656,1352,939,134825,21893,7577,1800,1100,202258,171091,2916,2284,2772,1249,4099,17847,872,157000,98379,4164,Joplin,Metro,MO-KS,178816.0,82613.0,748.0,126200.0,0.13109565139584825,0.1404379456017818,0.1657754010695187,0.24405705229793978,1.7003661837287056,6.2516584408002975,17.595924215889188,2.573900122061243,11.921668524120363,6.141272621132516,1.4318314493445843,4.199968157936635,7.948840418192432,23.849705460913867,8.371278458844134,5.418457782730988,2.5951281643050472,22.8169612057528,2.4316722390277556,1.6409276654460543,2.81908400997718,24.008900426478768,18323,38270,9.059221390501241,18.921377646372456,4.232610618119721,16.401753421340693,0.2756870310398275,4793620873,20830352,1850.827,8.043,37.092135,-94.500651,109.27979762560196
27940,"Juneau, AK Micro Area",100513,31969,39.8,31336,2565,16486,559,1253,361,246,1285,1313,160,435,1331,3755,1536,759,3493,16486,2939,1235,284,779,335,219,22898,5864,2286,716,398,31969,20293,236,2734,2303,443,570,5390,1462,432500,17178,692,Juneau,Micro,AK,32099.0,16364.0,1262.0,355100.0,-0.004049970404062432,0.007455389880224884,0.15847860538827258,0.21796676992396508,3.3907557927938856,7.600388208176636,2.1897367463302198,1.4921751789397064,7.794492296493995,7.9643333737716855,0.9705204415868008,2.638602450564115,8.0735169234502,22.77690161349023,9.316996239233289,4.603906344777387,21.187674390391848,25.31845201989567,3.3604270289942986,1.7226737838165715,4.725221399975736,40.45768189361516,2721,6520,8.511370390065377,20.39475742125184,4.028408429386424,8.185473576716875,0.5555716036693055,7003853675,1426248704,2704.203,550.678,58.37291,-134.178445,11.821967507616847
27980,"Kahului-Wailuku, HI Metro Area",95049,164675,42.9,163032,15982,80960,1141,6368,1774,1394,9628,4728,1036,5245,8602,14936,18224,3808,4076,80960,11292,5540,1085,1379,701,510,118961,23737,8021,2709,1310,164675,51015,1248,582,46585,17205,3238,44802,1863,858600,85720,4760,Kahului-Wailuku,Metro,HI,166657.0,83846.0,1543.0,657400.0,-0.011892689776007008,-0.03442024664265439,0.20738820479585224,0.3060541527228476,1.4093379446640317,7.865612648221345,2.191205533596838,1.7218379446640317,11.892292490118576,5.8399209486166015,1.2796442687747036,6.478507905138339,10.625,18.448616600790512,22.509881422924902,4.703557312252964,5.034584980237154,20.790513833992094,1.495800395256917,1.3401679841897234,1.7033102766798418,30.074562251494186,11448,37280,6.951874905116139,22.63853043874298,5.5529631357909475,9.802983463369154,0.738611170107961,3039431893,3309033240,1173.531,1277.625,20.855931,-156.60155,140.32437149082557
28020,"Kalamazoo-Portage, MI Metro Area",70525,261437,34.9,254043,33669,131924,1541,6588,22976,2629,14106,4410,1052,8621,12424,33501,13736,6512,3828,131924,26902,11815,3283,7193,2354,3356,166047,40744,19318,4080,3677,261437,200753,28836,806,7060,55,4897,19030,1049,227500,139811,7887,Kalamazoo-Portage,Metro,MI,264322.0,132109.0,846.0,168500.0,-0.010914717654981424,-0.0014003587946317057,0.23995271867612294,0.35014836795252224,1.1680967829962707,4.993784300051545,17.416088050695855,1.9928140444498348,10.692519935720567,3.3428337527667447,0.7974288226554682,6.5348230799551255,9.41754343409842,25.39416633819472,10.412055425851248,4.936175373700009,2.9016706588641945,29.347957915163274,4.32824959825354,2.4885540159485764,5.452381674297323,40.84325522291881,36231,46380,13.858405657959661,17.740411647930475,5.641187031063364,13.253268147518332,0.3918021595998069,1455457976,47507421,561.955,18.343,42.246266,-85.532854,465.22764278278504
28060,"Kalispell, MT Micro Area",71327,108445,42.1,107267,10268,53313,2163,6020,3564,752,7043,1889,998,3763,5405,11327,6067,2376,1946,53313,9699,5183,998,1838,698,881,77668,18815,6193,1673,1306,108445,99139,275,1115,924,0,992,6000,1094,467700,54981,1668,Kalispell,Micro,MT,102001.0,49578.0,884.0,294600.0,0.06317585121714493,0.07533583444269636,0.23755656108597284,0.5875763747454175,4.05717179674751,11.2918050006565,6.68504867480727,1.4105377675238684,13.210661564721551,3.5432258548571642,1.8719636861553468,7.058315982968506,10.138240204077805,21.24622512332827,11.379963611126742,4.4566991165381795,3.650141616491287,27.914392362088048,2.9617541687768463,1.8719636861553468,3.44756438392137,36.03414533656075,7728,26687,7.126193001060445,24.608787864816268,3.033775304195995,9.572375474283797,0.1609327239260605,13175846353,437160633,5087.223,168.789,48.295422,-114.052059,21.317131173530235
28100,"Kankakee, IL Metro Area",68325,106833,39.0,102681,12883,49969,760,3045,6945,1350,6389,3839,623,2389,3504,13073,4319,2062,1671,49969,6401,2905,499,1347,566,650,71806,8936,4411,784,505,106833,79585,15612,573,1017,0,3408,6638,1075,185700,52636,2667,Kankakee,Metro,IL,109924.0,50893.0,906.0,152800.0,-0.028119427968414542,-0.01815573851020769,0.18653421633554085,0.21531413612565445,1.5209429846504834,6.093778142448318,13.89861714262843,2.701675038523885,12.785927274910444,7.682763313254218,1.2467729992595409,4.780964197802637,7.012347655546439,26.16222057675759,8.643358882507155,4.126558466249074,3.3440733254617863,18.623546598891313,2.433508775440773,0.9986191438691989,2.6956713162160537,20.382697824694315,9920,21346,9.285520391639288,19.980717568541557,5.066874382551865,12.546624984174287,0.4186998701054372,1752101352,12458977,676.49,4.81,41.13951,-87.861117,157.92251178879215
28140,"Kansas City, MO-KS Metro Area",81927,2202006,37.8,2170133,217501,1129635,9528,75553,106100,30843,121997,72874,22486,97617,151781,251201,89752,48783,51120,1129635,238077,114726,36249,65571,37603,21852,1496767,365123,164068,37167,20045,2202006,1607735,262244,9149,64815,4308,82123,171632,1201,265400,1177412,47777,Kansas City,Metro,MO-KS,2144129.0,1099476.0,989.0,196000.0,0.026993245275820626,0.02743033954356439,0.21435793731041455,0.35408163265306125,0.8434582851983162,6.6882665639786305,9.392414363931714,2.730350954069235,10.799683083473866,6.4511103143935875,1.9905544711344814,8.641463835663732,13.436286942242406,22.23735985517446,7.945221244030151,4.318474551514427,4.525355535194996,31.231592505543826,5.263204486404901,3.2089126133662647,5.804618305912972,39.1779749286295,193502,389658,8.787532822344717,17.69559211010324,4.057797950080346,10.022473276983485,0.4443838022775123,18794288994,301281219,7256.516,116.325,38.931857,-94.443841,303.45223520488344
28180,"Kapaa, HI Micro Area",93612,73610,42.7,72848,6414,35807,847,2904,801,578,3730,2623,455,2103,3660,6645,6626,2095,2740,35807,5011,2491,724,1028,289,655,53076,11014,3362,1081,591,73610,22151,466,137,21800,7538,1087,20431,1810,817900,37255,1448,Kapaa,Micro,HI,71949.0,36395.0,1423.0,606900.0,0.023085796883903876,-0.016156065393598023,0.2719606465214336,0.34766847915636845,2.3654592677409445,8.110146060826096,2.236992766777446,1.6142095121065712,10.416957578127182,7.325383304940375,1.2707012595302594,5.87315329404865,10.221465076660987,18.55782388918368,18.504761638785713,5.850811293881085,7.652135057391013,20.95121065713408,2.63635601977267,2.0219510151646327,2.8709470215321025,30.235888160373804,4698,17469,6.382285015622877,23.7318299144138,3.8867266138773315,8.804634307050296,0.7339504355881843,1605377395,1674359172,619.84,646.474,22.012038,-159.705965,118.75645327826535
28260,"Kearney, NE Micro Area",75141,57020,35.5,54674,5739,31168,1622,2272,3383,1032,4058,1581,418,1339,1997,8131,2396,1874,1065,31168,5526,2785,415,1208,519,391,35963,8393,2614,602,768,57020,50398,455,291,859,12,2418,2587,901,234000,32010,842,Kearney,Micro,NE,56182.0,30790.0,784.0,182300.0,0.014915809333950376,0.01227671321857746,0.14923469387755103,0.28359846407021394,5.20405544147844,7.289527720739219,10.854081108829568,3.3110882956878847,13.01976386036961,5.072510266940452,1.34111909650924,4.296072895277208,6.407212525667351,26.087654004106774,7.687371663244353,6.012577002053388,3.4169661190965095,26.665169404517453,2.9196611909650927,1.331493839835729,3.8757700205338805,34.415927481022166,6633,10034,11.632760434935111,17.597334268677656,2.6304279912527333,10.496762629403372,0.21460867294005148,3844674022,18936639,1484.437,7.311,40.738595,-99.031788,38.411869281080975
28300,"Keene, NH Micro Area",81001,76945,43.5,73001,6529,39357,496,2937,5543,1765,5307,1720,660,2296,2778,10464,2412,1439,1540,39357,6389,2965,741,1406,723,514,55245,11867,5895,954,794,76945,71201,619,81,532,10,517,3985,1220,257200,40682,1325,Keene,Micro,NH,76040.0,39376.0,996.0,197700.0,0.01190163072067333,-0.0004825274278748476,0.2248995983935743,0.3009610520991401,1.260258657926163,7.462459028889397,14.083898671138554,4.484589780725157,13.484259470996266,4.370251797647178,1.6769570851436846,5.833777981045303,7.058464822013873,26.5873923317326,6.128515892979648,3.6562746144269123,3.9128998653352642,23.767055415809132,3.143024112610209,1.882765454684046,3.5724267601697286,35.315413159561956,6656,18140,8.650334654623432,23.5752810449022,3.2569686839388425,8.94371309982055,0.14088769718500127,1830367249,57589052,706.709,22.235,42.92546,-72.248183,108.8779115590717
28340,"Kendallville, IN Micro Area",70908,47417,39.5,46465,3950,22974,287,1307,9149,265,1955,1013,141,856,1061,3429,1328,1133,1050,22974,2806,1421,303,851,220,462,31961,3788,1547,180,167,47417,42052,145,68,271,61,935,3885,776,183400,23716,742,Kendallville,Micro,IN,47640.0,22958.0,687.0,132400.0,-0.004680940386230059,0.000696924819235125,0.12954876273653565,0.3851963746223565,1.2492382693479587,5.68903978410377,39.82327848872639,1.153477844519892,8.509619569948637,4.409332288674153,0.6137372682162445,3.725951075128406,4.6182641246626615,14.925568033429093,5.780447462348742,4.931661878645426,4.570383912248629,18.39905980673805,2.9685731696700617,1.3188822146774615,3.7041873422129363,17.77791683614405,3900,9176,8.224898243246093,19.351709302570807,3.128689492325856,8.501022274830518,0.2063408310118755,1064085737,17060235,410.846,6.587,41.404679,-85.417271,115.41307448533027
28380,"Kennett, MO Micro Area",47368,27795,39.5,26988,5788,10947,716,531,1758,218,1453,660,27,369,437,3007,737,532,502,10947,1108,833,105,88,41,37,18350,1140,956,124,99,27795,21955,2184,13,77,23,313,3230,632,93800,11483,536,Kennett,Micro,MO,29657.0,11591.0,575.0,78500.0,-0.06278450281552415,-0.055560348546285915,0.09913043478260869,0.19490445859872613,6.540604731890015,4.8506440120580985,16.059194299808166,1.9914131725586919,13.273042842787977,6.029049054535489,0.2466429158673609,3.3707865168539324,3.991961267927286,27.468712889376086,6.732438110897963,4.859778934868,4.585731250570933,17.73088517402028,0.712523979172376,0.959166895039737,0.8038732072713985,12.637602179836513,1974,5471,7.101996762007555,19.683396294297538,4.667769746581904,21.446568845412774,0.356259612941757,1403538813,13708531,541.909,5.293,36.153025,-90.062254,51.29089939454779
28420,"Kennewick-Richland, WA Metro Area",85881,307900,34.4,303403,35422,139338,10416,12470,10675,3335,14889,8920,1416,5031,18625,29475,11317,5885,6884,139338,27948,11892,2730,9475,2755,4002,193968,34766,16099,2580,3354,307900,202492,5451,3464,7766,617,40942,47168,1238,362200,146846,7508,Kennewick-Richland,Metro,WA,294396.0,131103.0,994.0,246700.0,0.045870188453647466,0.06281320793574517,0.2454728370221328,0.4681799756789623,7.47534771562675,8.949461022836555,7.661226657480372,2.393460506107451,10.685527278990655,6.401699464611234,1.0162339060414245,3.610644619558197,13.366777189280743,21.15359772639194,8.121976775897458,4.223542752156626,4.940504385020597,28.5923437970977,4.849359112374227,1.959264522240882,6.800011482868995,29.28266518188567,28489,49315,9.25267944137707,16.01656381942189,5.11283930103646,11.674901039211873,0.5252601511501659,7619028338,214802391,2941.723,82.936,46.364155,-119.254927,104.66655086151891
28450,"Kenosha, WI Metro Area",79412,168413,39.2,164647,17302,86642,1078,4887,16343,3312,10812,5615,1022,4217,7215,18897,6593,3444,3207,86642,15099,7461,1748,3878,1728,1585,114968,22620,9847,1627,1272,168413,129282,10516,590,2999,94,5263,19669,1175,247800,91041,4399,Kenosha,Metro,WI,,,,,,,,,1.2442002723852172,5.640451513122965,18.862676300177743,3.8226264398328755,12.478936312642828,6.480690658110386,1.1795664920015696,4.86715449781861,8.327370097643175,21.810438355531957,7.609473465524803,3.9749774935943303,3.7014381016135363,26.03818009741234,3.8237806144825837,2.017497287689573,4.4758892915676,30.761603228724514,15722,30637,9.335383848040234,18.191588535326844,4.831888929163783,10.508542518235982,0.39187043666018384,704044388,1248872159,271.833,482.192,42.587526,-87.879996,619.5458240905261
28500,"Kerrville, TX Micro Area",67927,53166,48.6,51223,5999,23568,557,2457,1341,338,3044,842,342,1385,2340,5709,2677,1857,679,23568,3769,1938,250,553,283,235,39070,7637,3111,767,680,53166,41107,850,279,501,0,3395,7034,1079,285100,24280,712,Kerrville,Micro,TX,52195.0,22951.0,922.0,193900.0,0.018603314493725452,0.02688336020216984,0.1702819956616052,0.4703455389375967,2.3633740665308896,10.425152749490834,5.689918533604888,1.4341479972844535,12.915818058384248,3.5726408689748816,1.4511201629327901,5.876612355736592,9.928716904276985,24.223523421588595,11.358621860149356,7.879327902240325,2.881025118805159,24.215037338764425,2.197895451459606,1.0607603530210457,2.3464019008825527,31.213207064243665,3985,15707,7.495391791746606,29.54331715758191,2.9324546952224053,11.71153583351229,0.38023584064407334,2857617599,10231764,1103.332,3.951,30.059953,-99.353339,48.18676518038088
28540,"Ketchikan, AK Micro Area",89155,13870,40.8,13697,1300,6886,344,477,297,102,683,731,61,315,395,1743,730,328,680,6886,1134,524,71,241,54,71,9985,1817,647,133,96,13870,8812,60,1820,1242,28,154,1754,1388,379000,7134,248,Ketchikan,Micro,AK,13833.0,7064.0,1188.0,299500.0,0.002674763247307164,-0.025198187995469988,0.16835016835016836,0.2654424040066778,4.995643334301481,6.927098460644787,4.313099041533546,1.4812663374963695,9.91867557362765,10.615742085390648,0.8858553586988092,4.574498983444671,5.736276503049666,25.31222770839384,10.601219866395585,4.763287830380482,9.875108916642462,24.077839093813537,1.8152773743828055,1.0310775486494335,3.4998547778100493,26.97045568352529,1199,2903,8.644556596971881,20.93006488824802,3.476310625175217,9.491129444403883,0.5549833477927962,12579623384,4651597936,4857.02,1795.992,55.449938,-131.106685,2.855660466705922
28580,"Key West-Key Largo, FL Micro Area",82430,81840,48.9,80849,8412,41647,668,3779,1122,685,3945,3099,386,2905,4952,6053,9017,2450,2586,41647,6926,3482,729,1291,564,485,64499,14615,6827,1947,992,81840,59390,6070,69,959,34,3215,12103,1959,723800,43029,1382,Key West-Key Largo,Micro,FL,75137.0,39263.0,1714.0,558100.0,0.08921037571369632,0.06071874283676744,0.14294049008168028,0.29690019709729437,1.6039570677359714,9.073882872715922,2.6940716017960478,1.6447763344298512,9.472471006314981,7.441112204960741,0.9268374672845583,6.975292337983528,11.890412274593608,14.53406007635604,21.65101928110068,5.882776670588518,6.209330804139554,24.990995749993996,2.5187888683458595,1.750426201166951,3.099863135399909,37.80058605559776,5373,22179,6.56524926686217,27.10043988269795,3.2117873991958907,10.40458138010365,0.44432956587920647,2546045482,11153864045,983.034,4306.531,25.58612,-81.022603,83.2524612576981
28620,"Kill Devil Hills, NC Micro Area",81214,37534,48.5,37352,2817,18982,445,2013,1106,284,2394,566,105,1836,2498,3073,2952,887,823,18982,3388,1713,321,786,268,318,28503,8376,2936,604,286,37534,32757,1052,87,197,22,1399,2020,1307,425400,20167,1185,Kill Devil Hills,Micro,NC,36698.0,18492.0,1137.0,297200.0,0.022780532999073518,0.026497945057322086,0.14951627088830255,0.4313593539703903,2.3443262037719945,10.60478347908545,5.826572542408598,1.4961542513960595,12.611948161416079,2.981772205247076,0.5531556211147403,9.672321146349173,13.159835633758297,16.189021177958065,15.551575176482984,4.672847961226425,4.33568643978506,26.872826888631334,3.087135180697503,1.6910757559793488,4.14076493520177,42.80952882152756,2301,11017,6.130441732828902,29.352054137581923,5.875935934943224,7.541764831869779,0.2332401124179655,992558551,3000513281,383.229,1158.505,35.606269,-75.767536,97.94143971359162
28660,"Killeen-Temple, TX Metro Area",67203,485850,32.6,458179,62607,189559,2690,15673,12120,3384,21828,11890,2416,10395,19963,45817,17881,9679,15823,189559,29498,13629,3371,5813,3283,1745,302872,51171,19537,3904,2289,485850,266699,101091,3010,13142,3179,27468,71261,1160,215000,203972,14413,Killeen-Temple,Metro,TX,452428.0,177902.0,937.0,150300.0,0.07387252778342632,0.06552483951838653,0.23799359658484526,0.4304723885562209,1.419083240574175,8.268138152237562,6.393787686155762,1.7851961658375493,11.515148317937951,6.272453431385479,1.274537215326099,5.483780775378642,10.531285773822399,24.170311090478428,9.432946998032275,5.106061964876371,8.34726918795731,22.75122784990425,2.652472317326004,1.7783381427418377,3.0665914042593596,25.390594046329802,55408,67735,11.404342904188535,13.941545744571371,7.066165944345302,13.66431023682884,0.6298573862517752,7300156170,108968646,2818.606,42.073,31.20273,-97.789638,172.37244226401276
28680,"Kingsland, GA Micro Area",72399,56036,34.6,53820,8095,21693,198,1505,2140,483,2541,1466,397,1042,2064,4194,2651,689,2323,21693,3587,1652,508,1231,496,655,36290,5189,2242,445,265,56036,39604,10174,83,950,65,781,4379,1167,233900,22760,1067,Kingsland,Micro,GA,,,,,,,,,0.912736827548057,6.9377218457566965,9.864933388650716,2.2265246853823815,11.713455953533398,6.757940349421472,1.8300834370534276,4.803392799520583,9.514589959894897,19.333425528972477,12.220531968837873,3.176139768588946,10.708523486839072,24.150647674365004,5.305859032867746,2.341769234315217,5.674641589452819,22.43317718379719,6415,9862,11.447997715754157,17.599400385466485,4.68804920913884,15.040876997398737,0.4609336435520395,1632397629,392733634,630.272,151.635,30.913358,-81.642019,88.90764622258325
28700,"Kingsport-Bristol, TN-VA Metro Area",55948,309580,45.6,304173,45755,131467,1382,8992,20549,3152,17926,6780,2060,6803,10519,30009,11853,6340,5102,131467,19373,9051,2162,4594,2052,1804,227991,35740,13241,2707,2489,309580,289379,6209,320,1947,46,1814,9865,820,182500,139523,8056,Kingsport-Bristol,Metro,TN-VA,307267.0,128685.0,678.0,140800.0,0.007527655101263722,0.021618681275983993,0.20943952802359883,0.2961647727272727,1.051214373188709,6.839739250154031,15.630538462123575,2.3975598439152033,13.635360965109115,5.1571877353252145,1.5669331467212304,5.174682619973073,8.001247461340109,22.826260582503593,9.015950770915895,4.822502985540098,3.8808218031901545,21.62063483611857,2.9330554435713903,1.6445191568986894,3.4944130466200645,23.762780109741175,24213,76323,7.821241682279218,24.653724400801085,5.773958415458384,15.042426513858889,0.12475524652830883,5207147250,95815037,2010.491,36.994,36.604161,-82.440145,153.98228591921077
28740,"Kingston, NY Metro Area",81804,182109,44.2,175073,25084,86003,1119,6075,5037,1524,9341,4536,2114,4991,9039,25317,8195,4061,4654,86003,16096,7042,1580,2983,1481,981,134325,27094,16985,3381,2308,182109,139093,11185,894,3761,40,8340,18796,1335,315100,90622,4619,Kingston,Metro,NY,178371.0,85866.0,1119.0,239400.0,0.020956321375111425,0.0015955092819043626,0.19302949061662197,0.31620718462823727,1.3011174028812948,7.063707079985582,5.856772438170761,1.772031208213667,10.861249026196761,5.274234619722567,2.45805378882132,5.803285931886097,10.510098484936572,29.43734520888806,9.528737369626642,4.721928304826576,5.411439135844098,26.903712661186237,2.8626908363661734,1.8371452158645627,3.4684836575468294,37.050437372045415,16279,41911,8.939151826653267,23.01423872515911,5.0969963143607515,14.327737572326974,0.3996518686811482,2911757764,94596810,1124.236,36.524,41.947212,-74.265458,161.98467225742635
28780,"Kingsville, TX Micro Area",57612,30629,29.3,28876,8329,13281,784,1012,878,74,2245,567,64,427,1114,3205,1116,579,1216,13281,1909,579,73,651,386,180,17357,2602,1143,137,236,30629,16355,1051,318,399,0,1592,10914,1022,152200,14374,1093,Kingsville,Micro,TX,31116.0,13217.0,896.0,98400.0,-0.015651111968119295,0.004842248619202542,0.140625,0.5467479674796748,5.903169942022438,7.619908139447331,6.610947970785333,0.5571869588133425,16.90384760183721,4.269256833069799,0.4818914238385663,3.215119343422935,8.387922596190046,24.13221895941571,8.402981703185002,4.35961147503953,9.15593705293276,18.733529101724265,4.261727279572321,0.5496574053158647,4.901739326857917,23.72529815060206,5133,4025,16.758627444578668,13.141140748963402,7.604007235285932,28.844022717827954,0.5837480275413606,2282572444,541041659,881.306,208.897,27.438735,-97.66062,34.75410356902143
28820,"Kinston, NC Micro Area",44795,54917,42.2,53873,12100,22641,799,2060,3486,512,2227,943,150,836,1088,6593,1617,1044,1286,22641,2516,1628,185,303,119,173,38149,3919,1754,210,149,54917,27779,21799,151,440,59,2093,2596,814,111400,24409,1768,Kinston,Micro,NC,56350.0,23509.0,707.0,94000.0,-0.025430346051464065,-0.036922029860904336,0.15134370579915135,0.1851063829787234,3.528996069078221,9.098538050439469,15.396846429044652,2.2613842144781593,9.836137979771213,4.165010379400203,0.6625149065853981,3.692416412702619,4.805441455766088,29.119738527450203,7.141910692990592,4.611103749834371,5.679961132458813,18.303078485932602,1.289695684819575,0.8171017181219912,1.3382801113025045,15.811685758473354,4390,12386,7.993881675983758,22.554036090827978,7.24322995616371,22.460230542201103,0.5828049236395736,1033630006,5900299,399.087,2.278,35.240066,-77.635514,137.6065870349072
28860,"Kirksville, MO Micro Area",56468,29268,31.1,27323,5332,12338,586,663,1317,176,1506,500,289,436,679,4008,1225,593,360,12338,2019,758,100,218,124,26,16652,2463,1598,369,767,29268,26248,1063,101,495,10,134,1217,767,155500,12968,630,Kirksville,Micro,MO,30018.0,12715.0,624.0,118300.0,-0.02498500899460324,-0.02965001966181675,0.22916666666666666,0.3144547759932375,4.749554222726536,5.373642405576269,10.674339439131138,1.4264872750851028,12.206192251580482,4.052520667855406,2.3423569460204248,3.533798022369914,5.503323066947641,32.48500567352893,9.928675636245744,4.8062895120765114,2.917814880855892,22.507699789268926,1.2157562003566218,0.8105041335710812,1.766899011184957,31.209464328609176,4992,4990,17.056170561705617,17.049337160038267,4.8581122763726095,19.514694579658162,0.1923545834474335,2265278458,7684518,874.629,2.967,40.284489,-92.565124,33.463331309618134
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",96912,700984,39.3,677808,74566,333990,3056,22509,21884,8267,38997,20122,7419,20243,35770,95748,24928,16420,18627,333990,65761,28843,8425,15409,8720,5550,470012,91391,58736,9683,7551,700984,470302,75468,5899,21677,310,54451,72877,1568,364400,352095,18105,Kiryas Joel-Poughkeepsie-Newburgh,Metro,NY,,,,,,,,,0.9149974550136232,6.7394233360280245,6.552291984789964,2.475223809096081,11.676098086769066,6.024731279379622,2.2213239917362797,6.060959908979311,10.709901494056709,28.667924189346987,7.463696517859816,4.916314859726339,5.57711308721818,28.325398964040836,4.272583011467409,2.5225306146890625,4.613611185963651,35.607814268571865,65852,131064,9.394222977985232,18.697145726578636,5.142078132322243,11.001050444963765,0.5204102079087318,4163871452,144860339,1607.68,55.931,41.575274,-74.033873,436.0220939490446
