cbsa_code,cbsa_title,n_tracts,total_population_weight,obesity_share,physical_inactivity_share,depression_share,current_asthma_share,diabetes_share,stroke_share,coronary_heart_disease_share,arthritis_share,any_disability_share,current_smoking_share,binge_drinking_share
19500,"Decatur, IL",37,80964,42.38046662714293,26.144768045057063,21.880029395780838,11.002172570525172,13.383680401165954,4.113471419396275,7.387186897880539,29.46083444493849,32.649713452892634,15.709914282891164,16.2898436342078
19540,"Decatur, IN",7,24641,41.63555050525547,28.340180999147762,27.150716285865023,11.842364352096103,14.08835680370115,4.123306683981982,8.129734994521327,31.35544823667871,36.60778783328599,19.69087293535165,15.864254697455461
19580,"Defiance, OH",9,29420,35.4381441196465,27.971815091774303,25.21091434398369,10.751063902107411,13.545132562882392,3.7134704282800812,7.686747110808974,31.481522773623386,30.777134602311353,16.179714479945616,16.251522773623385
19620,"Del Rio, TX",13,34971,37.97968316605187,37.1541791770324,19.458445569185894,8.921157530525294,17.04568642589574,3.7999084956106484,7.0132252437734115,22.347262017099883,37.78536215721599,13.287501072317061,15.96092476623488
19660,"Deltona-Daytona Beach-Ormond Beach, FL",152,554509,32.375575689483846,25.38166377822542,19.1789658959548,10.102699685667861,13.65947279485094,4.254791716635798,8.529888063133331,30.170802457669758,33.836029532433194,13.766555276830493,14.029325583534261
19700,"Deming, NM",7,19118,36.09230568051051,36.03651532587091,22.97311957317711,10.072287896223454,18.34303274401088,5.574505701433204,10.575693064128048,29.76654461763783,43.33127942253374,17.503195940998012,11.823067266450465
19740,"Denver-Aurora-Centennial, CO",698,2309898,25.38612553454741,17.092749376812307,22.30760773852352,10.87413223441035,8.070945816655106,2.5211438773486967,4.596877134834526,21.43201033119211,25.507981304802204,10.59239810589039,20.333275278821837
19760,"DeRidder, LA",9,27489,40.9556076976245,29.981465313398083,28.94111826548801,10.463458110516934,13.898210193168175,4.1256066062788745,7.627305467641602,31.694823383899013,38.4709629306268,18.769496889664953,17.731641747608133
19780,"Des Moines-West Des Moines, IA",161,532784,36.76065122075738,23.546117000510527,21.344280045947325,9.885827089402085,10.250327149463947,2.8901370912039397,5.631680193098891,25.424032628607467,26.392468054596232,13.564870566683684,20.921716305294453
19810,"Detroit Lakes, MN",10,26736,37.50680356074207,24.720605176540992,24.017627917414718,10.230928336325553,11.936288150807899,4.003672950329144,7.882499251944943,28.020990424895274,30.556145272292035,15.777363853979654,19.18602259126272
19820,"Detroit-Warren-Dearborn, MI",1297,3440827,35.397490196397555,25.374604332039944,24.151819722409755,11.703148022263253,12.066901358307174,3.7307217421858176,6.607775252867988,27.948718374972064,30.210818561932932,14.960986297770853,15.617407588350128
19860,"Dickinson, ND",11,28766,37.417298199263016,23.40652506431204,20.073054995480774,10.052982687895433,9.428742265174161,2.9758395327817566,5.971626225404991,24.0923694639505,28.731971772231105,14.232486268511437,22.18872279774734
19940,"Dixon, IL",9,27405,39.0408319649699,25.41429666119321,21.606571793468344,10.362612661923006,12.593508483853311,3.841098339719029,7.309914249224595,28.747801496077358,31.636803503010395,15.674030286444081,17.85738004013866
19980,"Dodge City, KS",9,23674,39.014784151389705,33.72316465320605,18.42897271268058,9.461852665371293,12.675044352454169,3.170668243642815,6.1504773168877245,23.136609782884182,34.82067669172932,15.664991129509167,16.188248711666805
20020,"Dothan, AL",38,117107,40.98348604267891,30.09415662599161,24.968083035172956,10.541148693075563,16.2765667295721,4.773753063437711,8.397433116722315,33.159987020417226,39.75167240216212,17.118359278266883,13.364099498749006
20060,"Douglas, GA",15,38548,40.495364221230666,36.02215419736433,22.164558472553704,11.04726055826502,16.619627477430736,4.808438829511259,8.046731347929855,28.678849745771508,40.43818875168621,21.931485420774102,13.982245512088824
20100,"Dover, DE",41,139805,43.26048710704195,31.59717463610028,23.00811272844319,12.67420263939058,14.206206501913378,3.854352848610565,6.723365401809663,29.34071099030793,35.19125067057687,13.866341690211367,13.01689782196631
20140,"Dublin, GA",18,45208,44.22396699699168,34.82441160856486,20.467056715625553,11.144178021589099,17.273867457087245,5.1829808883383475,8.533445407892408,31.217771190939658,36.35543709078039,19.36144708901079,13.870458768359583
20180,"DuBois, PA",20,65948,,,,,,,,,,,
20220,"Dubuque, IA",27,76916,34.368955743928446,22.984042331894535,19.64482422382859,9.985043423995009,10.34284154142181,3.2698346247854797,6.454775339331219,27.180483904519217,27.740682042747938,13.848018617712828,20.932499089916274
20260,"Duluth, MN-WI",97,225793,37.08842878211459,24.82510883862653,25.21196095538834,10.762426647415996,11.519112638567183,3.5797934391234447,7.069915364958169,25.876035572404813,31.3408498049098,15.826966735018356,18.963443065108308
20300,"Dumas, TX",6,14944,38.7142130620985,36.078218683083506,21.78225374732334,9.644312098501072,14.570355995717346,3.5261911134903636,6.38632226980728,21.998454229122057,37.90813704496788,16.090109743040685,16.653466274089936
20340,"Duncan, OK",11,32922,39.242372881355934,34.565521535751174,25.616368993378288,11.813364923151692,14.53973938399854,4.587476459510357,9.063446935180123,33.146968592430596,42.456977097381696,18.98161108073629,13.204471174290747
20420,"Durango, CO",12,45269,20.8985265855221,16.107000375532923,22.284806379641697,11.257074377609403,9.129355629680354,3.13899798979434,6.017999072212772,26.49280523095275,27.85380061410678,11.909770483112064,18.868605447436437
20460,"Durant, OK",13,35266,39.7831027051551,34.1076844552827,27.132152781716105,12.414736573470199,13.50867691260704,4.242681336131119,8.196146429989225,29.573592128395617,40.948417739465775,19.070161061645777,13.490858050246695
20500,"Durham-Chapel Hill, NC",135,470834,33.9456264840687,21.801426192670878,23.770854058967707,10.83479379144242,10.625427220634025,3.1104707816342914,5.423954727143749,23.521056040982593,29.118468717212433,11.266999834336517,15.228486472939506
20540,"Dyersburg, TN",10,27943,39.512776008302616,30.65558458290091,30.79952403106324,11.554969044125542,15.360118813298502,4.3905307232580615,8.213241241097949,34.88229252406685,40.847836667501696,20.575127939018714,13.297523530043303
20580,"Eagle Pass, TX",13,40929,44.19447824281072,42.97430183977131,19.481025678614184,8.990488406753158,19.713733538566785,4.105565735786362,7.47460968995089,22.72141024701312,41.8635808351047,14.367441178626402,14.567509589777421
20660,"Easton, MD",10,30682,30.13487386741412,23.947412163483477,20.79955674336745,10.426823544749366,12.886562153705755,4.1711948373639265,8.09568150707255,32.897998826673614,30.088586141711758,11.132491363014147,14.309865719314255
20700,"East Stroudsburg, PA",51,134271,,,,,,,,,,,
20740,"Eau Claire, WI",34,135329,34.72716417028131,26.088959498703158,25.564563397350163,10.988827228458055,10.177437208580567,3.1288755551286127,6.25154697071581,25.45873685610623,30.630692608384013,14.036260520657066,19.778369750755566
20780,"Edwards, CO",16,43263,24.350879504426416,15.939564986246909,21.142981300418374,10.517051522085847,7.759057393153502,2.3622541201488567,4.4478746272796625,20.64821209809768,24.402135774218156,10.478586783163442,20.42658391697293
20820,"Effingham, IL",11,34646,35.35638746175605,23.112333314091092,22.769993650060613,10.396666281821854,11.486497719794492,3.598057495814812,6.973185937770594,28.83918201235352,29.907155227154647,14.288971309819315,18.4843445130751
20900,"El Campo, TX",12,31314,40.22561474101041,32.03878776266207,21.45757808009197,10.055840837963851,15.392281407677077,4.136236188286389,7.377933192821103,26.627923612441716,35.87205403333972,14.486708820335952,15.565488280002555
20940,"El Centro, CA",40,132200,35.08066111951589,35.647813161875945,20.2662980332829,9.397592284417549,15.390390317700454,3.8203562783661122,6.797993948562784,21.200245839636914,39.39557488653555,13.519679273827535,15.689709531013616
20980,"El Dorado, AR",12,30008,39.64452146094376,36.37588976272994,23.774110237270058,11.01456611570248,16.10771460943748,4.928429085577179,8.671267661956811,31.13790655825113,41.24553785657159,18.06188683017862,12.766648893628364
21020,"Elizabeth City, NC",10,31964,38.51101551745714,25.454608309348018,23.840886622450256,11.520066324615192,13.270948567138031,4.083074709047679,6.821104993117257,28.314478788637217,33.653582154924294,14.279104617694905,14.12716180703291
21060,"Elizabethtown, KY",33,95433,,,,,,,,,,,
21120,"Elk City, OK",4,17013,40.16339857755834,34.881702227708224,24.669200023511433,11.39646152941868,13.609898313054723,4.214071592311762,8.216023041203785,28.85624522424029,42.212819608534645,20.516023041203784,14.347504849232939
21140,"Elkhart-Goshen, IN",45,150481,44.02528491969086,26.577544008878196,25.59656900206671,11.547884450528636,13.533799615898355,3.6992716688485587,7.059492560522591,27.799662415853163,35.30612502575075,17.469933745788502,16.346467660369083
21180,"Elkins, WV",7,22746,46.363373780005276,33.71994196781852,31.279218324100945,12.235078695155194,16.12768838477095,4.331056009847885,9.121414754242505,39.34607403499516,40.83382133122307,20.724294381429697,14.219431988041855
21220,"Elko, NV",16,39857,38.09884587399955,25.91964523170334,22.071834307649848,10.957412750583336,11.053799834408009,3.3324811200040148,6.149599819354191,25.07467697016835,34.91527711568859,17.45029982186316,17.877780565521743
21260,"Ellensburg, WA",14,36115,34.83181780423647,19.59524020490101,26.64536619133324,11.472845078222345,9.556644053717294,3.1467478886889104,5.9574498130970515,26.621246019659424,30.448951959019794,11.265648622456045,17.796860030458262
21300,"Elmira, NY",25,66485,30.990307588177785,26.981343160111305,21.511289764608556,11.330294051289766,11.574482966082575,3.8807806272091447,7.321504098668873,28.791426637587424,29.577080544483717,15.545950214334061,15.845016169060688
21340,"El Paso, TX",188,647627,34.083570326746724,34.19067657772143,20.158733036145808,8.785915040602074,16.172840539384556,3.433256179868968,6.1866287230149455,20.943868152501363,34.56871115626741,12.487405559064092,16.745476176873417
21380,"Emporia, KS",13,27138,38.42789078045545,29.45461714201489,21.55998599749429,10.113210258677869,11.71358980028005,3.4101407620311,6.748846635713758,26.294785909057406,33.488267374161694,15.543006116884072,15.561308865797034
21420,"Enid, OK",17,46510,41.47494517308106,31.940430015050524,23.173648677703717,11.242590840679425,12.470103203612126,3.732038271339497,7.259922597290905,26.779419479681785,36.92461836164266,17.14251343797033,13.903607826273921
21460,"Enterprise, AL",16,40774,40.77052533477216,29.986577230588125,24.469608083582674,10.303919164173248,14.832621278265563,4.273044096728307,7.670616078873793,30.966559572276452,38.378905675185166,16.685549614950702,14.445009074410164
21500,"Erie, PA",73,214341,,,,,,,,,,,
21540,"Escanaba, MI",11,29711,40.01941031941032,26.791959207027702,28.401925212884116,11.801615563259398,13.616727811248358,4.398552724580122,8.904510114099155,35.232705058732456,36.604351923530004,16.733041634411496,14.6634478812561
21580,"Española, NM",11,31787,40.24177179350048,30.6981187277818,20.376166357315885,9.958505049233963,17.142369522131688,4.385918771824961,8.131088180702802,27.3324598106144,39.285714285714285,14.337845660175542,12.067483562462643
21640,"Eufaula, AL-GA",10,22004,46.81586984184694,36.35878476640611,21.993569351027087,10.955971641519726,20.07229140156335,5.894087438647518,9.568905653517543,34.8499545537175,44.01299763679331,20.553494819123795,12.064061079803672
21660,"Eugene-Springfield, OR",92,313477,34.86975248582831,19.533013267321046,27.902721411778217,12.5345508601907,10.784766027491651,3.582531094785263,6.767685029523697,29.539163319796987,32.059470391767185,12.839212127205505,14.432073804457744
21700,"Eureka-Arcata, CA",35,109809,31.953361746304946,24.005467675691428,26.486501106466683,11.198695917456673,11.410115746432442,3.803209208716954,7.066116620677721,25.990616433989924,34.29400413445164,15.067156608292581,17.19783351091441
21740,"Evanston, WY-UT",7,16370,34.64422724496029,25.141459987782525,21.772938301771536,10.524337202199145,11.036505803298718,3.282693952351863,6.385436774587661,25.591325595601706,30.8636346976176,14.70791081246182,15.03905925473427
21780,"Evansville, IN",77,209055,37.51749539594844,24.989285594699968,26.672929133481617,11.432122168807252,12.619373848987108,3.5769563033651437,7.063485685585133,29.9375307933319,31.129076080457295,15.801337447083304,16.289185621008823
21820,"Fairbanks-College, AK",22,72748,35.25350662561169,21.175296915379118,20.96713724088635,10.317401165667786,7.861010611975588,2.5053224830923186,4.629991202507286,19.743276791114535,28.293775773904443,14.145628745807448,18.338662231264088
21860,"Fairmont, MN",7,15673,36.4239903017929,28.65417597141581,23.342984750845403,10.03380335609009,12.82936259809864,4.078306641995789,8.121916671983666,27.397677534613667,31.96163465832961,15.984208511452817,16.82951572768455
21900,"Fairmont, WV",21,44894,42.81522697910634,30.429828039381654,30.359780817035688,12.455898338308014,15.298770437029445,3.905577582750479,8.088775782955404,37.214843854412614,37.5358667082461,18.655212277809955,15.527700806343832
21980,"Fallon, NV",7,19781,37.643966432435164,26.643506395025533,22.166857085081645,11.496006268641626,12.103614579647136,3.981143521561094,7.575152924523533,30.71699610737576,36.06162984682271,16.21240078863556,15.18957080026288
22020,"Fargo, ND-MN",60,191768,34.02402173459597,19.10107838638355,24.574687643402434,10.122651328688832,8.35033790830587,2.514008593717408,5.030432084602228,21.2841819281632,24.58213361979058,12.281092778774351,21.077683450836425
22060,"Faribault-Northfield, MN",16,52206,37.38489445657587,25.838263801095657,23.091694441251963,9.994935448032793,10.273428341569934,3.1624621690993373,6.027552388614336,22.495571390261656,28.40454545454546,14.225200168563001,17.49384745048462
22100,"Farmington, MO",19,52905,40.680514129099336,34.92690671959172,25.87738588035158,10.913962763443909,13.408581419525564,4.199238257253568,8.019306303752007,31.174478782723746,41.1845099707022,21.378291276816935,16.589080427180793
22140,"Farmington, NM",36,89664,35.23171172376873,26.721378702712347,23.758795057102066,12.17299250535332,14.459253435046397,4.74555897573162,8.154640658458243,27.428379282655243,40.73341028729478,20.614950258743757,12.940815711991435
22180,"Fayetteville, NC",92,291948,40.04288469179443,25.945566676257414,25.355881869374,11.70661384904161,12.693203926726678,3.7629488813076297,5.927947785222025,25.899695836244817,35.8238230780824,15.55204008933098,15.460951607820569
22190,"Fayetteville, TN",9,27475,40.536760691537765,28.858070973612374,28.48219472247498,11.06525568698817,14.906482256596908,4.233979981801638,8.107956323930846,34.873030027297546,38.281241128298454,19.161182893539582,13.562969972702456
22220,"Fayetteville-Springdale-Rogers, AR",115,409023,35.655370969358685,27.179689650704233,24.61097468846495,9.958555631345915,10.25132816491982,2.9378396813871097,5.799605156678231,22.54089329939881,33.15588072064406,13.050489581270492,16.355628412094187
22260,"Fergus Falls, MN",17,47036,34.35644612637129,26.04317118802619,23.463189897100097,10.104160642911811,11.941602177055874,3.9714729143634657,7.987271451654052,28.57691555404371,30.72686240326558,15.521785440938856,16.58344034356663
22300,"Findlay, OH",15,58460,39.545085528566545,27.13020868970236,25.312319534724598,10.775761204242217,12.742899418405749,3.4335733835100926,7.062942182689019,29.2247451248717,28.52609818679439,14.87997947314403,16.67646767020185
22340,"Fitzgerald, GA",6,13165,41.66052411697684,37.735738701101404,20.9341131788834,11.399977212305355,19.551424230915305,5.6840789973414365,9.158290922901633,32.02894037219901,40.048431447018615,21.682947208507407,12.417273072540828
22380,"Flagstaff, AZ",36,115972,24.186739040458043,16.89903424964647,23.153577587693583,12.00171334460042,9.384138412720311,3.164871693167316,5.299156692994861,21.709782533715035,30.886765771048186,12.53221122339875,16.236416548822127
22420,"Flint, MI",132,315899,40.722072244609826,28.397139592084812,27.385657441144165,12.533293552686144,13.435220117822468,4.360217664506694,7.752412005102897,32.14745757346493,35.985870800477365,17.712785099034818,14.932483167088215
22500,"Florence, SC",54,154840,42.19233402221648,30.336884525962287,22.856783776801862,10.45989150090416,16.532354042882975,4.8133137432188065,7.5104359338672175,30.10062968225265,35.45103526220614,15.674339318005684,14.138295014208216
22520,"Florence-Muscle Shoals, AL",41,119986,36.740412214758386,27.82534045638658,24.49651042621639,10.27098494824396,14.035773340223026,4.146311236310903,7.737943593419232,31.98767856249896,37.124509526111375,15.542707482539628,14.288447818912205
22540,"Fond du Lac, WI",23,82059,43.9800838421136,29.094282162834062,24.791944820190352,11.17905531385954,11.309349370574829,3.447605990811489,6.7640855969485365,28.66532738639272,31.819862537930028,15.035573185147273,18.93069864365883
22580,"Forest City, NC",22,51419,38.38133180341897,28.854137575604355,26.873750948093114,11.46534743966238,14.469651296213462,4.7263851883545,8.83736556525798,32.62512495381085,38.29627958536727,17.786923121803227,13.694696512962137
22620,"Forrest City, AR",7,18406,48.80485167880039,43.05747039009019,21.819292621971098,11.268781918939476,19.789470824731065,5.928523307617081,9.39326849940237,31.638949255677495,45.11426708681951,22.947805063566232,12.189780506356623
22660,"Fort Collins-Loveland, CO",86,289333,24.025489315079856,14.345861343158228,25.114149785886855,11.407464755143726,7.348104778922555,2.630177338913985,5.028537014443564,23.091483169911488,27.399866589708047,9.998282947330585,19.07646414339187
22700,"Fort Dodge, IA",13,29204,41.549150801260105,27.81891179290508,20.585091083413232,10.205780030132857,11.92547596219696,3.6759964388439936,7.165121216271743,28.553434461032737,29.519514450075334,16.47114778797425,20.586371729900016
22780,"Fort Leonard Wood, MO",13,41753,35.048602495629055,25.991694010011255,24.313031398941394,10.071740952745909,8.36282183316169,2.4500993940555165,4.472825904725409,20.436165065983285,33.83235935142385,14.589188800804733,19.34303163844514
22800,"Fort Madison, IA",11,26398,37.542287294492006,28.31481930449277,20.206602772937348,10.29321160693992,13.114970831123575,4.157773316160315,8.177449049170392,31.772634290476557,31.811769831047805,17.5966133798015,17.769645427683916
22820,"Fort Morgan, CO",8,21390,31.59330060776064,23.29549322113137,21.905100514258997,11.26733520336606,10.996713417484807,3.5834221598877978,6.721496026180458,26.587760635811126,33.427213651238894,13.867489481065917,15.988055165965404
22840,"Fort Payne, AL",21,53920,38.69315652818991,33.7230396884273,26.675966246290795,10.363128709198813,15.660918026706232,4.682952522255193,8.93654859050445,32.725823442136495,42.14190096439169,19.91232381305638,14.068356824925816
22900,"Fort Smith, AR-OK",58,172727,38.96255536192951,33.766765473840216,25.913702547951395,11.027336780005442,13.925589514088708,4.269347004232111,8.26425862777678,29.68312192071882,40.354573401958,18.12821446560179,13.793967358895832
23060,"Fort Wayne, IN",111,334922,39.68451430482322,23.42165519135799,26.27254017353294,11.392918052561493,12.972109924101726,3.438830533676498,6.513295035859095,26.811029135141915,30.75993604481044,15.039004902634042,17.056262950776603
23140,"Frankfort, IN",8,24551,40.41737200114048,28.444861716427027,24.79755203454034,11.160555578184187,13.693951366543114,3.7040079833815325,7.398623274001059,30.52697649790233,33.54453179096575,17.716956539448496,15.589417946315832
23180,"Frankfort, KY",26,58925,,,,,,,,,,,
23190,"Franklin, KY",5,15010,,,,,,,,,,,
23240,"Fredericksburg, TX",7,21921,33.13948724966927,26.068158386934908,21.082030929245928,9.614921764518044,14.139309338077645,4.284772592491218,8.699899639614982,32.20966196797591,33.52862551890881,11.48424798138771,14.346850052461113
23300,"Freeport, IL",13,35131,40.67879935100054,27.032760240243658,22.608135265150434,10.757672710711336,13.911454271156527,4.363300219179641,8.243030372036092,31.884654578577326,33.656485724858385,15.41894622982551,16.34906208192195
23340,"Fremont, NE",9,28050,39.653393939393936,28.524253119429588,16.80617825311943,9.16761853832442,11.766623885918005,3.607115864527629,7.02227807486631,27.30432798573975,29.179433155080208,15.135229946524065,19.61952584670232
23380,"Fremont, OH",15,45950,40.81060282916213,29.518866158868335,25.14824591947769,10.844800870511426,14.64175190424374,3.9860892274211097,8.181616974972798,34.21224809575626,31.108396082698587,16.89711425462459,15.255031556039173
23420,"Fresno, CA",259,843474,37.46591240512452,31.419376293756535,21.654960555986314,10.064677749403064,12.900138949155517,3.5424594000526395,6.307089845093032,22.15436883650237,37.21203700410446,13.714156808627177,14.43755705570059
23460,"Gadsden, AL",33,81121,43.60284636530614,33.40479284032495,25.011479148432585,10.412509707720563,16.532573562949175,4.66921142490847,8.582347357650915,33.863073680058186,41.387220325193226,18.14407736591018,13.838843209526507
23500,"Gaffney, SC",16,43551,38.748239994489225,31.501655530297807,24.1111960689766,10.430019976579183,15.324038483616908,4.512461252324861,7.752258271911094,30.889816536933708,36.536045096553465,17.549633762714976,15.610959564648343
23540,"Gainesville, FL",75,276372,31.894012418045243,22.993857916142016,20.471173635534715,10.369971632437439,11.10456667100864,3.2925397652439465,6.1511365116582,23.676814945074028,31.94035611422285,12.868062249431924,16.55859819373887
23580,"Gainesville, GA",50,153844,32.13995020930293,28.15317009438132,20.604338160734248,9.726370869192168,12.961202256831596,3.4757774108837522,6.4891194976729665,26.014805907282703,32.104543563609894,14.014053196744754,14.654016406229687
23620,"Gainesville, TX",9,31523,36.183082193953624,27.706163753449864,23.973026044475464,10.35756749040383,13.021032262157789,3.8147765123877804,7.191095390667131,27.659502585413826,33.870754687053896,14.732423944421532,16.801935095009995
23660,"Galesburg, IL",16,40028,39.582946937144,27.9663185769961,22.21461476966124,10.827788048366143,13.677565704007195,4.32087538722894,8.1507969421405,30.45873638453083,34.38675677026082,16.712086539422405,16.543024882582195
23680,"Gallipolis, OH",8,22432,36.71069900142653,35.22641315977175,28.558648359486448,11.669753031383738,15.336483594864479,4.481125178316691,9.2129235021398,35.30562589158345,36.24927781740371,20.94252407275321,15.230211305278173
23700,"Gallup, NM",32,52674,41.317511485742486,32.20219463112731,24.754055131563963,14.1399020389566,19.129538292136537,6.004391160724456,9.571627368341117,27.110342863651894,43.77835364696055,27.12841439799522,12.373242966169267
23780,"Garden City, KS",12,27176,37.177932734765974,32.59818957904032,18.681417427141593,9.912139387695024,12.66894318516338,3.0773991757433032,5.892923903444216,21.88953856343833,33.79478584044745,15.525250220783041,15.901144392110686
23820,"Gardnerville Ranchos, NV-CA",17,42234,27.451669271203297,21.17106596580954,19.45721219870247,10.369055737083867,11.99706634465123,4.049284936307241,8.155756025950655,33.65087607141166,32.815449637732634,12.398077378415495,13.964455178292372
23900,"Gettysburg, PA",27,83005,,,,,,,,,,,
23940,"Gillette, WY",10,33847,36.016033917333885,25.774694950808048,23.36238957662422,10.495225573906108,9.518548172659319,2.8448636511359946,5.354356368363518,22.77513812154696,30.75879693916743,15.838546990870684,16.60549531716253
23980,"Glasgow, KY",16,41669,,,,,,,,,,,
24020,"Glens Falls, NY",44,103495,31.430643992463406,24.96549205275617,21.007810039132323,11.206652495289628,11.054588144354799,3.665918160297599,7.102895792067249,30.061085076573747,29.083437847239,13.769884535484806,16.033855741823274
24100,"Gloversville, NY",17,42718,35.88888992930381,28.56567020927946,21.804337749894664,12.12687625825179,12.247680134837774,4.0771969661501,7.858197949342197,31.962680837117848,33.61874151411583,16.29246687579007,16.293445386019943
24140,"Goldsboro, NC",30,90502,39.756145720536566,29.00320766391902,24.401691675322095,11.662766568694614,14.796891781397097,4.667747674084551,7.695738215730039,29.449140350489497,37.304661775430375,16.867966453780028,14.216565379770614
24180,"Granbury, TX",14,49209,33.41779146091162,24.915875144790586,22.77682740962019,9.93925501432665,12.710433050864678,3.8549492978926616,7.607380763681441,30.31331666971489,32.120799040825865,12.293728789449084,15.967751834014102
24220,"Grand Forks, ND-MN",32,81299,37.11748237985707,23.46104995141392,23.877715593057722,10.547271184147407,9.708257174134983,2.951347495049139,5.786772285021956,23.494313583192906,28.64582590191761,12.997382501629788,22.23285157259007
24260,"Grand Island, NE",19,56604,40.84273019574588,30.55124372835842,16.93563705745177,9.059236096388949,11.697607942901564,3.4924863967210804,6.726012295950816,25.888659812027417,31.775740230372406,14.804050950462864,19.148673238640377
24300,"Grand Junction, CO",33,123055,29.901852017390596,20.161131201495266,23.74251025964,11.620446954613792,9.813883222949089,3.4861964162366426,6.6163999837471055,28.21144853927106,31.09097801795945,13.07176465807972,16.375397180122707
24330,"Grand Rapids, MN",21,35503,36.42243754048954,25.67961862377827,24.14376531560713,10.430487564431175,13.796794637072923,4.157871165816973,8.265659240064219,28.903627862434163,33.0332507112075,16.487203898262116,16.384978734191474
24340,"Grand Rapids-Wyoming-Kentwood, MI",255,881273,35.11128901032938,22.106835679749636,27.517517613724696,11.242447232582865,10.165416391969345,3.0171967142985205,5.846120895568116,25.687419108494193,28.995286591101735,13.429748670389312,17.54914027775729
24420,"Grants Pass, OR",22,71749,33.894760902590974,25.787620733390014,27.182954466264334,12.62253829321663,14.956998703814687,4.970485999804875,9.598926814311,36.44884806756889,38.20505791021477,15.882671535491781,13.39598740052126
24460,"Great Bend, KS",8,19337,39.10902415059213,30.56097636655117,20.66230542483322,10.24345555153333,13.472637947975384,4.086068159486994,8.192056678905725,30.290210477323267,36.44787195531882,16.768516315871132,14.63206288462533
24500,"Great Falls, MT",25,65587,35.57769222559349,23.675007242288864,27.354991080549496,12.533056855779348,10.46827267598762,3.668733133090399,6.668629454007655,31.25031484897921,34.89900285117477,14.783060667510329,19.78192629636971
24540,"Greeley, CO",83,241833,33.82560692709432,21.029723817675833,22.58442024041384,10.958697944449268,9.577735462075069,2.7894195581248216,5.135805287119624,21.542750162302085,30.28316813668937,12.887744848717917,19.019693342099718
24580,"Green Bay, WI",74,253252,41.490375989133355,27.609754315859295,23.483367949710168,10.915157234691137,10.783582755516244,3.2534120164895044,6.395160946409111,25.892240535119168,29.303656437066632,14.032891349327942,18.70952963846288
24600,"Greencastle, IN",9,29577,38.79699090509518,25.07838523176793,26.018734151536666,11.45167866923623,12.767525442066471,3.499097271528553,7.060665381884572,29.032694323291746,32.267342867768875,17.073685634107584,16.701548500524055
24620,"Greeneville, TN",17,56339,40.46510765189301,31.144029890484394,29.55826336995687,11.261034097161822,15.409520935763858,4.516187720761817,8.912840128507783,35.761374891283126,40.53191394948437,20.84151653383979,13.266328830827668
24640,"Greenfield, MA",19,58799,26.567472235922384,22.17058623445977,25.885266756237353,12.119903399717682,10.629361043555162,3.604057892141023,7.125172196806068,31.08860864980697,29.87273933230157,13.322272487627341,16.228910355618293
24660,"Greensboro-High Point, NC",181,608861,38.280300758301145,25.386260082350486,24.98451814125063,11.278112738375425,12.727189128553153,3.917637194696326,6.750542570471749,27.837862993359735,34.800545773173184,14.517242687575651,13.967422120976709
24700,"Greensburg, IN",6,20317,37.89994585814835,26.500885957572475,26.232298075503273,11.26519171137471,12.466215484569572,3.5401338780331746,7.144721169463996,30.981266919328643,32.597189545700644,16.60116651080376,16.631736969040706
24740,"Greenville, MS",19,34277,44.09125944510897,40.691460746273016,17.18743180558392,11.357187035038072,21.069157160778364,6.654631385477142,9.228380546722292,33.818502202643174,42.94545905417627,21.351652711730896,10.106219914228198
24780,"Greenville, NC",42,132273,39.632441994964964,25.549269314221345,25.155124628609016,11.602228723927027,12.225745239013253,3.713948424848609,6.042438744112555,25.735176491045035,32.71289605588442,14.32961224134933,14.67470307621359
24820,"Greenville, OH",14,39608,36.61086649161786,30.31823621490608,26.65740002019794,11.13223086245203,14.608114522318722,4.209594021409816,8.693205917996366,33.46455514037568,33.13409917188447,18.09857856998586,15.872583821450213
24860,"Greenville-Anderson-Greer, SC",231,724074,34.11984451865417,25.211914528073095,23.562170164927895,9.851148915718559,12.808059259136499,3.6761404221115526,6.616834190980479,27.359684645492035,31.78834539011206,12.979481378975077,15.489500658772444
24900,"Greenwood, MS",11,29108,42.53385667170538,40.8339150748935,18.122206953414867,10.988425862305897,20.4970386148138,6.227999175484402,9.013439604232515,32.79195410196509,43.69827195272777,21.23106362512024,11.695856809124638
24940,"Greenwood, SC",25,73628,36.92085483783344,29.108526647471074,23.733798283261805,10.262885043733363,15.877323844189712,4.690382734829141,7.752365947737273,32.02552018253925,34.74639539305699,15.436145216493726,14.091632259466508
24980,"Grenada, MS",11,24438,45.599132498567805,38.5770153040347,19.191648252721173,10.508986005401423,18.85328177428595,5.775075701775922,9.198146329486866,34.00538096407235,41.971454292495295,19.369862509206975,11.867734675505359
25060,"Gulfport-Biloxi, MS",144,319605,38.2859614211292,32.96776927770217,20.67336962813473,9.681114500711814,14.452536725019947,4.117458738129879,7.22037327325918,29.088972950986378,37.03450258913346,16.456174965973627,14.635711894369614
25100,"Guymon, OK",6,15122,43.62359476259754,36.834016664462375,22.73916809945774,10.541191641317285,12.934869726226689,3.445337918264779,6.653643697923556,23.88803068377199,40.379123131860865,15.969203809019971,13.912286734558919
